,Tweets,index
0,"ᅠ
ᅠ
ᅠ           Day 12 of this no nut November ; And Anubis has yet to fail . Doesn't think he'll make it through but he wants to prove mortals wrong . 
ᅠ
ᅠ",10084
1,"Can't wait to see a racially and ethnically diverse Kane Chronicles. Bring on Latino Thoth, Asian Bastet, a Middle-Eastern Set, a Native American Hathor, a black Nut, a white Anubis etc. /s https://t.co/SYuaO4m9Nl",10084
0,"Egyptian Gods: A Captivating Guide to Atum, Horus, Seth, Isis, Anubis, Ra, Thoth, Sekhmet, Geb, Hathor and Other Gods and God HA66PDG

https://t.co/Qx8lEgrqnZ https://t.co/FKZT4RnoXE",10085
1,"Zodiac Signs came from African Egyptian 
1. Nile 
2. Amun-Ra 
3. Mut 
4. Geb 
5. Osiris 
6. Isis 
7. Thoth
8. Horus 
9. Anubis 
10. Seth 
11. Bastet 
12. Sekhmet 
Learn your fucking history",10085
2,"Egyptian Gods: A Captivating Guide to Atum, Horus, Seth, Isis, Anubis, Ra, Thoth, Sekhmet, Geb, Hathor and Other Gods and God BCCEPHU

https://t.co/XG7Heghk9h https://t.co/XMdzTlAarx",10085
3,"It’s odd to me that the God of War series shifted to the Norse pantheon when Egyptian mythology has historic syncretism to Greek myth (ex: Serapis). I’m just saying it woulda been pretty cool to fight Anubis, Sekhmet, or this thing https://t.co/RHLRSQVWEr",10085
4,"Really Egyptian translated to western more like… 

Aries: Osiris
Taurus: Amun-Ra
Gemini: Seth
Cancer: Bastet
Leo: Anubis
Virgo: Thoth
Libra: Geb
Scorpio: Mut
Sagittarius: Hapi
Capricorn: Horus
Aquarius: Sekhmet
Pisces: Isis",10085
5,"Egyptian Gods: A Captivating Guide to Atum, Horus, Seth, Isis, Anubis, Ra, Thoth, Sekhmet, Geb, Hathor and Other Gods and God R4B6KFW

https://t.co/Nbo4AraTXO https://t.co/2EgS4bIFQn",10085
0,I am just so low key happy that Anubis is more popular in the fandom than Bastet.,10086
1,"Zodiac Signs came from African Egyptian 
1. Nile 
2. Amun-Ra 
3. Mut 
4. Geb 
5. Osiris 
6. Isis 
7. Thoth
8. Horus 
9. Anubis 
10. Seth 
11. Bastet 
12. Sekhmet 
Learn your fucking history",10086
2,"♥(✪ω✪)~♥✨https://t.co/7t05d21gjj
🧸🐻sneak peek of our latest new collection 🐻
🐪🐫-Anubis,Ra,wenut,sphinx,Set,Bastet-
the union has never been this invincible ever
original collection in kulture style full of streetwear characteristics
#Egyptian #anubis #originalart https://t.co/6Aet6QuZCQ",10086
3,How about standing up #Anubis #bastet #tbleague https://t.co/1P0ODfCt1E,10086
4,"Another day, another update. Since there's Anubis and Bastet, I been thinking about getting a third one. And now I have come to announce that the third figure is coming out soon. His name is Sobek, and we all know where this is going. So, stay tuned. https://t.co/5oKLjWPpax",10086
5,"Really Egyptian translated to western more like… 

Aries: Osiris
Taurus: Amun-Ra
Gemini: Seth
Cancer: Bastet
Leo: Anubis
Virgo: Thoth
Libra: Geb
Scorpio: Mut
Sagittarius: Hapi
Capricorn: Horus
Aquarius: Sekhmet
Pisces: Isis",10086
6,"Egyptian Antiquities Rare Gods Anubis,seth,thoth, Bastet, Hathor,khnum, Sobek https://t.co/I5i4tDqc1n eBay https://t.co/2iXXS2zCXi",10086
7,"Take it like you pray for, Bast
#anubis #bastet #tbleague https://t.co/2Zf0lb1xhQ",10086
8,"Can't wait to see a racially and ethnically diverse Kane Chronicles. Bring on Latino Thoth, Asian Bastet, a Middle-Eastern Set, a Native American Hathor, a black Nut, a white Anubis etc. /s https://t.co/SYuaO4m9Nl",10086
0,"Which one 

1. Seth snaps Osiris Horus' nudes.
 (Blue_Lotus idea)

2. Anubis accidently send Isis' his own nudes. (JAX idea)

3. Ra looks over Maat's shoulder to se her looking at nudes Thoth sent her.",10087
1,"Beside Anubis is Ammit, 1/3 crocodile, 1/3 lion, 1/3 hippopotamus. It’s head is turned toward Thoth, who records the verdict of the weighing. Should the heart and Maat not be in accord, Ammit, “the eater of the heart,” will swallow the person whose heart has thus betrayed them. https://t.co/vQz45bDVXz",10087
2,Switch Anubis n Thoth n shit makes sense yeh. Horus being Sagittarius. Thoth like the exact same was another trio. Isis planets throw it off but not if u consider as above so below era also think she a nympho opp but I’m jaded… añdo maat the same n she not there which is odd…,10087
3,"Proverbs 21:12
""Every way of a man is right in his own eyes; But God weighs the hearts.""

In Kemetic spirituality, the heart of the deceased is weighed against the feather of Maat, who personifies balance. Anubis dictated the fate of soul. Thoth recording the verdict. https://t.co/nrJuCil3be",10087
0,"✨You can still adopt this hematite gem to support ❤️ my crowdfunding!✨ No. 23

The Mummy of Osiris is accompanied by Anubis, Isis and Nephthys. Inscribed around the edge: Bainchoooch Abrasax. 
Back: Magic signs &amp; the 7 Greek vowels. 
2nd–3rd century

👉 https://t.co/0lYAhe8uSK https://t.co/5UnjixpSiM",10088
1,Anubis is the son of Nephthys n Osiris fun fact.,10088
2,"""The doors of earth are open to you, you must begin your journey.”

🇪🇬Anpu Aka Anubis 
🇪🇬God of death and mummification
🇪🇬Ennead, Son of Osiris &amp; Nephthys
🇪🇬Ship with chemistry
🇪🇬 #MarvelRP
🇪🇬 #DCRP   
🇪🇬 #MythologyRP
🇪🇬(My Anubis Portrayal is not Married or have a child) https://t.co/xYnhmLd6Ts",10088
0,yes than is mage bat a disconnected mut to isis egyptgod hyve has no red horse duo connection anubis bluetail has no red boll on its staff so anubis yellowblue tail has no either than mage bat grows fullcombustion ra blue pi-sa necropolis,10089
1,"Zodiac Signs came from African Egyptian 
1. Nile 
2. Amun-Ra 
3. Mut 
4. Geb 
5. Osiris 
6. Isis 
7. Thoth
8. Horus 
9. Anubis 
10. Seth 
11. Bastet 
12. Sekhmet 
Learn your fucking history",10089
2,"Really Egyptian translated to western more like… 

Aries: Osiris
Taurus: Amun-Ra
Gemini: Seth
Cancer: Bastet
Leo: Anubis
Virgo: Thoth
Libra: Geb
Scorpio: Mut
Sagittarius: Hapi
Capricorn: Horus
Aquarius: Sekhmet
Pisces: Isis",10089
0,"Egyptian Gods: A Captivating Guide to Atum, Horus, Seth, Isis, Anubis, Ra, Thoth, Sekhmet, Geb, Hathor and Other Gods and God HA66PDG

https://t.co/Qx8lEgrqnZ https://t.co/FKZT4RnoXE",10090
1,"Zodiac Signs came from African Egyptian 
1. Nile 
2. Amun-Ra 
3. Mut 
4. Geb 
5. Osiris 
6. Isis 
7. Thoth
8. Horus 
9. Anubis 
10. Seth 
11. Bastet 
12. Sekhmet 
Learn your fucking history",10090
2,"Egyptian Gods: A Captivating Guide to Atum, Horus, Seth, Isis, Anubis, Ra, Thoth, Sekhmet, Geb, Hathor and Other Gods and God BCCEPHU

https://t.co/XG7Heghk9h https://t.co/XMdzTlAarx",10090
3,"Really Egyptian translated to western more like… 

Aries: Osiris
Taurus: Amun-Ra
Gemini: Seth
Cancer: Bastet
Leo: Anubis
Virgo: Thoth
Libra: Geb
Scorpio: Mut
Sagittarius: Hapi
Capricorn: Horus
Aquarius: Sekhmet
Pisces: Isis",10090
4,"Egyptian Gods: A Captivating Guide to Atum, Horus, Seth, Isis, Anubis, Ra, Thoth, Sekhmet, Geb, Hathor and Other Gods and God R4B6KFW

https://t.co/Nbo4AraTXO https://t.co/2EgS4bIFQn",10090
0,"1. The ancient Egyptians worshipped Ra-Amon-Ptah as a triune deity. They also worshipped Osiris, Isis, and Horus as a divine father, mother and son trinity.
2. Hinduism from ancient times has the supreme trinity of Brahma-Shiva-Vishnu.
So why do Christians have a Trinity?",10091
0,"Ancient Egyptian, Statue of Ptah-Sokar-Osiris, -305 #artinstituteofchicago #museumarchive https://t.co/4F2pMFEsFo https://t.co/Ze0LeyFuru",10092
1,"1. The ancient Egyptians worshipped Ra-Amon-Ptah as a triune deity. They also worshipped Osiris, Isis, and Horus as a divine father, mother and son trinity.
2. Hinduism from ancient times has the supreme trinity of Brahma-Shiva-Vishnu.
So why do Christians have a Trinity?",10092
0,"#truth 

Esoteric Wisdom &amp; Knowledge 

AMON RA is more effective than millions, for he who places AMON RA Ptah in his heart. 

Thanks to AMON RA Ptah the single man becomes stronger than a crowd. 

The REAL GOD Father Of Mankind

https://t.co/hz5gMQrWPF https://t.co/l3lgg7juZp",10093
1,Check out Ptah Amen Ra's video! #TikTok https://t.co/qvTJT7VwSl,10093
2,"I did this on Insta, but I'll do it on the damn bird too. Join the contest if interested!

Bastet the Cat

She was the goddess of protection, pleasure, and the bringer of good health.

Daughter of Ra, sister of Sekhmet, wife of Ptah, and aunt of Mihos.
#sonicoc https://t.co/BQ2xwsF8DV https://t.co/kb1Z8PlLnW",10093
3,"1. The ancient Egyptians worshipped Ra-Amon-Ptah as a triune deity. They also worshipped Osiris, Isis, and Horus as a divine father, mother and son trinity.
2. Hinduism from ancient times has the supreme trinity of Brahma-Shiva-Vishnu.
So why do Christians have a Trinity?",10093
4,"#truth

Believe The Truth Of Amon Ra Ptah Maat
 
Goddess Ma'at who personifies LAW &amp; JUSTICE, and REGULATES the Stars, Seasons, and the ACTIONS of Mortals and the Deities who brings order from chaos at MOMENTS of CREATION. 

TEACHINGS OF PTAHHOTEP 👇👩‍🎓🏆

https://t.co/EICqgxhg2C https://t.co/US46TqcLD9",10093
5,"#truth 

Goddess Maat Is A Tutelary GENIUS #evolution #court

Ma'at the Goddess who personified LAW &amp; JUSTICE, and regulated the Stars, Seasons, and the ACTIONS of Mortals and the Deities brought order from chaos at the moment of creation. #Amon #Ra #Ptah

https://t.co/7oXeIWwOuX",10093
0,"1. The ancient Egyptians worshipped Ra-Amon-Ptah as a triune deity. They also worshipped Osiris, Isis, and Horus as a divine father, mother and son trinity.
2. Hinduism from ancient times has the supreme trinity of Brahma-Shiva-Vishnu.
So why do Christians have a Trinity?",10094
0,"#truth 

Esoteric Wisdom &amp; Knowledge 

AMON RA is more effective than millions, for he who places AMON RA Ptah in his heart. 

Thanks to AMON RA Ptah the single man becomes stronger than a crowd. 

The REAL GOD Father Of Mankind

https://t.co/hz5gMQrWPF https://t.co/l3lgg7juZp",10097
1,"#truth 

I Pray To GOD Not The Teacher 

For Innumerable Reasons 

All Gods are three: Amun, Re and Ptah, WHOM NONE EQUALS. 

He who hides his name as Amun, he appears to the face as Re, his body is Ptah 

Amon / Amen (Sustainer Of Maat Law &amp; Justice) 

https://t.co/hz5gMQ9NBx",10097
2,"#truth 

All Gods are three: Amun, Re and Ptah, whom none equals. He who hides his name as Amun, he appears to the face as Re, his body is Ptah. 

https://t.co/hz5gMQ9NBx https://t.co/4w36qYaDcK",10097
3,"#truth 

Understand The Laws Of Goddess Maat 

Bloodline Of Amun Re Ptah 

Forever &amp; Ever 

Amun 

https://t.co/ypIdYvHgqc",10097
0,"The hand is the creative tool of Man. Thus, the five fingers each have a unique function to make the total hand work. As we are a microcosm of the macrocosm, we know that the hand of God is thus made up of five unified fingers: Amen, Ausar, Atum, Ra-Herukhuti, and Ptah. https://t.co/Eg1CoKi1Su",10100
0,"Stela dedicated to Neith and Ptah by Wadjmes 🇪🇬
https://t.co/eHItEa47xe https://t.co/J2jwQpaIta",10101
0,"I did this on Insta, but I'll do it on the damn bird too. Join the contest if interested!

Bastet the Cat

She was the goddess of protection, pleasure, and the bringer of good health.

Daughter of Ra, sister of Sekhmet, wife of Ptah, and aunt of Mihos.
#sonicoc https://t.co/BQ2xwsF8DV https://t.co/kb1Z8PlLnW",10104
0,"I did this on Insta, but I'll do it on the damn bird too. Join the contest if interested!

Bastet the Cat

She was the goddess of protection, pleasure, and the bringer of good health.

Daughter of Ra, sister of Sekhmet, wife of Ptah, and aunt of Mihos.
#sonicoc https://t.co/BQ2xwsF8DV https://t.co/kb1Z8PlLnW",10105
0,"#truth 

Mayas Angel Is Goddess Maat 

Ka Ki 

Ptah Lah 

Goddess Maat Mother Of Creation 

Loves Destroying Evil 

SHE Never Favours The Criminal 

https://t.co/uhuifnuWKz",10106
1,"#truth 

Based On The Teachings Of Ptahhotep 

The Oldest Book In The World

[27]""There are artists of words in the council,
speaking is more difficult than any labour.
The one who can explain is the one who makes it work""

Is The Kings Maat Court Ptah, Like The Truman Show? https://t.co/o4ilXspvcf",10106
2,"#truth 

I Pray To GOD Not The Teacher 

For Innumerable Reasons 

All Gods are three: Amun, Re and Ptah, WHOM NONE EQUALS. 

He who hides his name as Amun, he appears to the face as Re, his body is Ptah 

Amon / Amen (Sustainer Of Maat Law &amp; Justice) 

https://t.co/hz5gMQ9NBx",10106
3,"#truth

Believe The Truth Of Amon Ra Ptah Maat
 
Goddess Ma'at who personifies LAW &amp; JUSTICE, and REGULATES the Stars, Seasons, and the ACTIONS of Mortals and the Deities who brings order from chaos at MOMENTS of CREATION. 

TEACHINGS OF PTAHHOTEP 👇👩‍🎓🏆

https://t.co/EICqgxhg2C https://t.co/US46TqcLD9",10106
4,"#truth 

Goddess Maat Is A Tutelary GENIUS #evolution #court

Ma'at the Goddess who personified LAW &amp; JUSTICE, and regulated the Stars, Seasons, and the ACTIONS of Mortals and the Deities brought order from chaos at the moment of creation. #Amon #Ra #Ptah

https://t.co/7oXeIWwOuX",10106
5,"#truth 

Understand The Laws Of Goddess Maat 

Bloodline Of Amun Re Ptah 

Forever &amp; Ever 

Amun 

https://t.co/ypIdYvHgqc",10106
0,"Egyptian Gods: A Captivating Guide to Atum, Horus, Seth, Isis, Anubis, Ra, Thoth, Sekhmet, Geb, Hathor and Other Gods and God HA66PDG

https://t.co/Qx8lEgrqnZ https://t.co/FKZT4RnoXE",10110
1,"Egyptian Gods: A Captivating Guide to Atum, Horus, Seth, Isis, Anubis, Ra, Thoth, Sekhmet, Geb, Hathor and Other Gods and God BCCEPHU

https://t.co/XG7Heghk9h https://t.co/XMdzTlAarx",10110
2,"Egyptian Gods: A Captivating Guide to Atum, Horus, Seth, Isis, Anubis, Ra, Thoth, Sekhmet, Geb, Hathor and Other Gods and God R4B6KFW

https://t.co/Nbo4AraTXO https://t.co/2EgS4bIFQn",10110
0,"Atum is SHIVA 🔆✋ ...

Only changed names via Religious beliefs. + Shiva's Rudra form is also known as Osiris of Egypt. 

Rudra = the One who Roars [44]

Leo The Lion is Rising #320 https://t.co/beLswdeGih",10111
0,"Egyptian Gods: A Captivating Guide to Atum, Horus, Seth, Isis, Anubis, Ra, Thoth, Sekhmet, Geb, Hathor and Other Gods and God HA66PDG

https://t.co/Qx8lEgrqnZ https://t.co/FKZT4RnoXE",10112
1,"6C13816C :Battle ID
I need backup!
Lvl 120 Atum
https://t.co/yLZGfkL2qa",10112
2,"8912C851 :Battle ID
I need backup!
Lvl 120 Atum
https://t.co/yLZGfkL2qa",10112
3,"7E1C2094 :Battle ID
I need backup!
Lvl 120 Atum
https://t.co/yLZGfl25sa",10112
4,"ECEBCBDF :Battle ID
I need backup!
Lvl 120 Atum
https://t.co/yLZGfkL2qa",10112
5,"5DD5B9D3 :Battle ID
I need backup!
Lvl 120 Atum
https://t.co/yLZGfkL2qa",10112
6,"8FA1C5AC :Battle ID
I need backup!
Lvl 120 Atum
https://t.co/yLZGfl25sa",10112
7,"Egyptian Gods: A Captivating Guide to Atum, Horus, Seth, Isis, Anubis, Ra, Thoth, Sekhmet, Geb, Hathor and Other Gods and God BCCEPHU

https://t.co/XG7Heghk9h https://t.co/XMdzTlAarx",10112
8,"D86EBF6F :Battle ID
I need backup!
Lvl 120 Atum
https://t.co/yLZGfl25sa",10112
9,"7964545F :Battle ID
I need backup!
Lvl 120 Atum
https://t.co/yLZGfkL2qa",10112
10,"BLESSEDLOVE, I ATUM RA PHARAOH  GODDESS HATHOR  CARE ABOUT JUSTICE AND GIVING FREEDOM TO THE OPPRESSED AND TREATING ALL RACES WITH RESPECT AND HUMAN DECENCY AND LOVE. HONORING BOUNDERIES AND SETTING A POSITIVE  CHANGE TOWARDS A PEACEFUL UTOPIA FOR ALL.THIS IS MY AGENDA AND DESIRE",10112
11,"AND WHEN YOU DO SO, I ATUM RA AND MY ALIENS WILL RESTORE THE EARTH'S ATMOSPHERE AND ALL CLIMATE TO NORMALCY.. WHERE THERE ARE DROUGHTS  WILL BECOME OVER FLOWING WATERS. ALL LANDS THROUGHOUT THE EARTH SHALL BE OVERFLOWING OF ABUNDANCE OF NATURAL RESOURCES.",10112
12,"BLESSED LOVE PLEASE SPREAD THE WORD ON YOUR SOCIAL MEDIA ACCOUNTS ATUM RA GODDESS HATHOR &amp; FAMILY UNDER HEAVY ATTACK. BUT, THE ALIENS HAS SHOWN UP TO PROTECT,  SEE THERE LIGHTS HERE! THANK YOU MY ROYAL ALIENS!👽 https://t.co/naqxmUmPfB",10112
13,"I ATUM RA AND PHARAOH  GODDESS  HATHOR DECLARE DECREE AND ASK ALL OF OUR DIVINE HELPERS TO PLEASE ASSIST US IN RESTORING OUR INHERITANCE,GOOD KARMA AND GOOD JUDGMENT &amp; GOOD FORTUNE  BACK TO  USAND RETURN TO THEM ALL THE DESTRUCTION THAT BŸELONGS TO THEM. THANK YOU &amp; STAY BLESSED",10112
0,"Egyptian Gods: A Captivating Guide to Atum, Horus, Seth, Isis, Anubis, Ra, Thoth, Sekhmet, Geb, Hathor and Other Gods and God HA66PDG

https://t.co/Qx8lEgrqnZ https://t.co/FKZT4RnoXE",10113
1,"Egyptian Gods: A Captivating Guide to Atum, Horus, Seth, Isis, Anubis, Ra, Thoth, Sekhmet, Geb, Hathor and Other Gods and God BCCEPHU

https://t.co/XG7Heghk9h https://t.co/XMdzTlAarx",10113
2,"Egyptian Gods: A Captivating Guide to Atum, Horus, Seth, Isis, Anubis, Ra, Thoth, Sekhmet, Geb, Hathor and Other Gods and God R4B6KFW

https://t.co/Nbo4AraTXO https://t.co/2EgS4bIFQn",10113
0,"Egyptian Gods: A Captivating Guide to Atum, Horus, Seth, Isis, Anubis, Ra, Thoth, Sekhmet, Geb, Hathor and Other Gods and God HA66PDG

https://t.co/Qx8lEgrqnZ https://t.co/FKZT4RnoXE",10114
1,"Egyptian Gods: A Captivating Guide to Atum, Horus, Seth, Isis, Anubis, Ra, Thoth, Sekhmet, Geb, Hathor and Other Gods and God BCCEPHU

https://t.co/XG7Heghk9h https://t.co/XMdzTlAarx",10114
2,"BLESSEDLOVE, I ATUM RA PHARAOH  GODDESS HATHOR  CARE ABOUT JUSTICE AND GIVING FREEDOM TO THE OPPRESSED AND TREATING ALL RACES WITH RESPECT AND HUMAN DECENCY AND LOVE. HONORING BOUNDERIES AND SETTING A POSITIVE  CHANGE TOWARDS A PEACEFUL UTOPIA FOR ALL.THIS IS MY AGENDA AND DESIRE",10114
3,"BLESSED LOVE PLEASE SPREAD THE WORD ON YOUR SOCIAL MEDIA ACCOUNTS ATUM RA GODDESS HATHOR &amp; FAMILY UNDER HEAVY ATTACK. BUT, THE ALIENS HAS SHOWN UP TO PROTECT,  SEE THERE LIGHTS HERE! THANK YOU MY ROYAL ALIENS!👽 https://t.co/naqxmUmPfB",10114
4,"I ATUM RA AND PHARAOH  GODDESS  HATHOR DECLARE DECREE AND ASK ALL OF OUR DIVINE HELPERS TO PLEASE ASSIST US IN RESTORING OUR INHERITANCE,GOOD KARMA AND GOOD JUDGMENT &amp; GOOD FORTUNE  BACK TO  USAND RETURN TO THEM ALL THE DESTRUCTION THAT BŸELONGS TO THEM. THANK YOU &amp; STAY BLESSED",10114
5,"BLESSED LOVE, HERE IS  MY ATUM RA PHARAOH  GODESS HATHOR GO FUND ME PAGE. YOUR LOVE AND SUPPORT ARE HIGHLY APPRECIATED. THANK YOU! https://t.co/PuedaOoWUp",10114
